Trading Date,Interval Number,Trading Interval,Participant Code,Facility Code,Energy Generated (MWh),EOI Quantity (MW),Extracted At
"2022-09-01",16,2022-09-01 15:30:00,"WPGENER","KWINANA_GT3",0,0,
"2022-09-01",16,2022-09-01 15:30:00,"SUNAUST22","MERSOLAR_PV1",44.462,87.31,
"2022-09-01",16,2022-09-01 15:30:00,"WPGENER","MUJA_G5",35.039,70.371,
"2022-09-01",16,2022-09-01 15:30:00,"WPGENER","MUJA_G6",30.728,60.608,
"2022-09-01",16,2022-09-01 15:30:00,"WPGENER","MUJA_G7",0,0,
"2022-09-01",16,2022-09-01 15:30:00,"WPGENER","MUJA_G8",0,0,
"2022-09-01",16,2022-09-01 15:30:00,"WPGENER","MUNGARRA_GT1",0,0,
"2022-09-01",16,2022-09-01 15:30:00,"WPGENER","MUNGARRA_GT3",0,0,
"2022-09-01",16,2022-09-01 15:30:00,"MUMBIDA","MWF_MUMBIDA_WF1",19.051,38.8,
"2022-09-01",16,2022-09-01 15:30:00,"MERREDIN","NAMKKN_MERR_SG1",0,0,
"2022-09-01",16,2022-09-01 15:30:00,"NEWGEN","NEWGEN_KWINANA_CCG1",89.145,182.4,
"2022-09-01",16,2022-09-01 15:30:00,"NGENEERP","NEWGEN_NEERABUP_GT1",0,0,
"2022-09-01",16,2022-09-01 15:30:00,"NSFPTNRS","NORTHAM_SF_PV1",1.949,3.42,
"2022-09-01",16,2022-09-01 15:30:00,"WENERGY","PERTHENERGY_KWINANA_GT1",0,0,
"2022-09-01",16,2022-09-01 15:30:00,"WPGENER","PINJAR_GT1",5.145,10.16,
"2022-09-01",16,2022-09-01 15:30:00,"WPGENER","PINJAR_GT10",0,0,
"2022-09-01",16,2022-09-01 15:30:00,"WPGENER","PINJAR_GT11",18.606,72.57,
"2022-09-01",16,2022-09-01 15:30:00,"WPGENER","PINJAR_GT2",0,0,
"2022-09-01",16,2022-09-01 15:30:00,"WPGENER","PINJAR_GT3",0,0,
"2022-09-01",16,2022-09-01 15:30:00,"WPGENER","PINJAR_GT4",0,0,
"2022-09-01",16,2022-09-01 15:30:00,"WPGENER","PINJAR_GT5",0,0,
"2022-09-01",16,2022-09-01 15:30:00,"WPGENER","PINJAR_GT7",6.332,18.43,
"2022-09-01",16,2022-09-01 15:30:00,"WPGENER","PINJAR_GT9",0,0,
"2022-09-01",16,2022-09-01 15:30:00,"GLDFLDPW","PRK_AG",0,0,
"2022-09-01",16,2022-09-01 15:30:00,"LNDFLLGP","RED_HILL",1.696,3.402,
"2022-09-01",16,2022-09-01 15:30:00,"PERTHNRGY","ROCKINGHAM",0.582,1.159,
"2022-09-01",16,2022-09-01 15:30:00,"MBARKER","SKYFRM_MTBARKER_WF1",0.179,0.266,
"2022-09-01",16,2022-09-01 15:30:00,"PERTHNRGY","SOUTH_CARDUP",0,0,
"2022-09-01",16,2022-09-01 15:30:00,"STHRNCRS","STHRNCRS_EG",0,0,
"2022-09-01",16,2022-09-01 15:30:00,"LNDFLLGP","TAMALA_PARK",1.377,2.758,
"2022-09-01",16,2022-09-01 15:30:00,"TSLA_GER","TESLA_GERALDTON_G1",0,0,
"2022-09-01",16,2022-09-01 15:30:00,"TSLA_KEM","TESLA_KEMERTON_G1",0,0,
"2022-09-01",16,2022-09-01 15:30:00,"TSLA_NOR","TESLA_NORTHAM_G1",0,0,
"2022-09-01",16,2022-09-01 15:30:00,"TSLA_MGT","TESLA_PICTON_G1",0,0,
"2022-09-01",16,2022-09-01 15:30:00,"TIWEST","TIWEST_COG1",6.91,13.963,
"2022-09-01",16,2022-09-01 15:30:00,"WARADGE","WARRADARGE_WF1",15.026,27.95,
"2022-09-01",16,2022-09-01 15:30:00,"WPGENER","WEST_KALGOORLIE_GT2",0,0,
"2022-09-01",16,2022-09-01 15:30:00,"WPGENER","WEST_KALGOORLIE_GT3",0,0,
"2022-09-01",16,2022-09-01 15:30:00,"ALINTA","YANDIN_WF1",66.212,135.59,
"2022-09-01",17,2022-09-01 16:00:00,"ALBGRAS","ALBANY_WF1",1.054,3.92,
"2022-09-01",17,2022-09-01 16:00:00,"ALCOA","ALCOA_WGP",8.082,16.6,
"2022-09-01",17,2022-09-01 16:00:00,"ALINTA","ALINTA_PNJ_U1",46.552,103.905,
"2022-09-01",17,2022-09-01 16:00:00,"ALINTA","ALINTA_PNJ_U2",14.216,46.2,
"2022-09-01",17,2022-09-01 16:00:00,"ALINTA","ALINTA_WGP_GT",0,0,
"2022-09-01",17,2022-09-01 16:00:00,"ALINTA","ALINTA_WGP_U2",0,0,
"2022-09-01",17,2022-09-01 16:00:00,"ALINTA","ALINTA_WWF",13.667,27.4,
"2022-09-01",17,2022-09-01 16:00:00,"MPOWER","AMBRISOLAR_PV1",0.244,0.415,
"2022-09-01",17,2022-09-01 16:00:00,"PERTHNRGY","ATLAS",0,0,
"2022-09-01",17,2022-09-01 16:00:00,"ALINTA","BADGINGARRA_WF1",58.988,113.58,
"2022-09-01",17,2022-09-01 16:00:00,"CTE","BIOGAS01",0.366,0.692,
"2022-09-01",17,2022-09-01 16:00:00,"BLAIRFOX","BLAIRFOX_BEROSRD_WF1",0.758,1,
"2022-09-01",17,2022-09-01 16:00:00,"BLAIRFOX","BLAIRFOX_KARAKIN_WF1",0.55,1.515,
"2022-09-01",17,2022-09-01 16:00:00,"BLAIRFOX","BLAIRFOX_WESTHILLS_WF3",0,0,
"2022-09-01",17,2022-09-01 16:00:00,"WPGENER","BREMER_BAY_WF1",0.144,0.399,
"2022-09-01",17,2022-09-01 16:00:00,"GRIFFINP","BW1_BLUEWATERS_G2",0,0,
"2022-09-01",17,2022-09-01 16:00:00,"GRIFFIN2","BW2_BLUEWATERS_G1",51.621,103,
"2022-09-01",17,2022-09-01 16:00:00,"WPGENER","COCKBURN_CCG1",59.252,118,
"2022-09-01",17,2022-09-01 16:00:00,"WPGENER","COLLIE_G1",56.019,112.054,
"2022-09-01",17,2022-09-01 16:00:00,"DCWL","DCWL_DENMARK_WF1",0.392,0.846,
"2022-09-01",17,2022-09-01 16:00:00,"EDWFMAN","EDWFMAN_WF1",28.837,56.79,
"2022-09-01",17,2022-09-01 16:00:00,"PERTHNRGY","GOSNELLS",0,0,
"2022-09-01",17,2022-09-01 16:00:00,"ALBGRAS","GRASMERE_WF1",0.42,2.23,
"2022-09-01",17,2022-09-01 16:00:00,"GRENOUGH","GREENOUGH_RIVER_PV1",5.344,9,
"2022-09-01",17,2022-09-01 16:00:00,"WGRES","HENDERSON_RENEWABLE_IG1",0.588,1.175,
"2022-09-01",17,2022-09-01 16:00:00,"COLLGAR","INVESTEC_COLLGAR_WF1",23.733,52.2,
"2022-09-01",17,2022-09-01 16:00:00,"LNDFLLGP","KALAMUNDA_SG",0,0,
"2022-09-01",17,2022-09-01 16:00:00,"WPGENER","KALBARRI_WF1",0.185,0.396,
"2022-09-01",17,2022-09-01 16:00:00,"WPGENER","KEMERTON_GT11",0,0,
"2022-09-01",17,2022-09-01 16:00:00,"WPGENER","KEMERTON_GT12",64.937,130.6,
"2022-09-01",17,2022-09-01 16:00:00,"WPGENER","KWINANA_GT2",26.592,53.6,
"2022-09-01",17,2022-09-01 16:00:00,"WPGENER","KWINANA_GT3",0,0,
"2022-09-01",17,2022-09-01 16:00:00,"SUNAUST22","MERSOLAR_PV1",40.546,75.73,
"2022-09-01",17,2022-09-01 16:00:00,"WPGENER","MUJA_G5",35.644,81.05,
"2022-09-01",17,2022-09-01 16:00:00,"WPGENER","MUJA_G6",31.446,73.029,
"2022-09-01",17,2022-09-01 16:00:00,"WPGENER","MUJA_G7",0,0,
"2022-09-01",17,2022-09-01 16:00:00,"WPGENER","MUJA_G8",0,0,
"2022-09-01",17,2022-09-01 16:00:00,"WPGENER","MUNGARRA_GT1",0,0,
"2022-09-01",17,2022-09-01 16:00:00,"WPGENER","MUNGARRA_GT3",0,0,
"2022-09-01",17,2022-09-01 16:00:00,"MUMBIDA","MWF_MUMBIDA_WF1",16.224,30.4,
"2022-09-01",17,2022-09-01 16:00:00,"MERREDIN","NAMKKN_MERR_SG1",0,0,
"2022-09-01",17,2022-09-01 16:00:00,"NEWGEN","NEWGEN_KWINANA_CCG1",108.616,240.96,
"2022-09-01",17,2022-09-01 16:00:00,"NGENEERP","NEWGEN_NEERABUP_GT1",0,0,
"2022-09-01",17,2022-09-01 16:00:00,"NSFPTNRS","NORTHAM_SF_PV1",1.415,2.283,
"2022-09-01",17,2022-09-01 16:00:00,"WENERGY","PERTHENERGY_KWINANA_GT1",0,0,
"2022-09-01",17,2022-09-01 16:00:00,"WPGENER","PINJAR_GT1",5.155,10.66,
"2022-09-01",17,2022-09-01 16:00:00,"WPGENER","PINJAR_GT10",0,0,
"2022-09-01",17,2022-09-01 16:00:00,"WPGENER","PINJAR_GT11",20.342,66.81,
"2022-09-01",17,2022-09-01 16:00:00,"WPGENER","PINJAR_GT2",0,0,
"2022-09-01",17,2022-09-01 16:00:00,"WPGENER","PINJAR_GT3",0,0,
"2022-09-01",17,2022-09-01 16:00:00,"WPGENER","PINJAR_GT4",0,0,
"2022-09-01",17,2022-09-01 16:00:00,"WPGENER","PINJAR_GT5",0,0,
"2022-09-01",17,2022-09-01 16:00:00,"WPGENER","PINJAR_GT7",6.43,16.16,
"2022-09-01",17,2022-09-01 16:00:00,"WPGENER","PINJAR_GT9",0,0,
"2022-09-01",17,2022-09-01 16:00:00,"GLDFLDPW","PRK_AG",0,0,
"2022-09-01",17,2022-09-01 16:00:00,"LNDFLLGP","RED_HILL",1.695,3.452,
"2022-09-01",17,2022-09-01 16:00:00,"PERTHNRGY","ROCKINGHAM",0.58,1.178,
"2022-09-01",17,2022-09-01 16:00:00,"MBARKER","SKYFRM_MTBARKER_WF1",0.297,0.779,
"2022-09-01",17,2022-09-01 16:00:00,"PERTHNRGY","SOUTH_CARDUP",0,0,
"2022-09-01",17,2022-09-01 16:00:00,"STHRNCRS","STHRNCRS_EG",0,0,
"2022-09-01",17,2022-09-01 16:00:00,"LNDFLLGP","TAMALA_PARK",1.378,2.745,
"2022-09-01",17,2022-09-01 16:00:00,"TSLA_GER","TESLA_GERALDTON_G1",0,0,
"2022-09-01",17,2022-09-01 16:00:00,"TSLA_KEM","TESLA_KEMERTON_G1",0,0,
"2022-09-01",17,2022-09-01 16:00:00,"TSLA_NOR","TESLA_NORTHAM_G1",0,0,
"2022-09-01",17,2022-09-01 16:00:00,"TSLA_MGT","TESLA_PICTON_G1",0,0,
"2022-09-01",17,2022-09-01 16:00:00,"TIWEST","TIWEST_COG1",6.937,14.146,
"2022-09-01",17,2022-09-01 16:00:00,"WARADGE","WARRADARGE_WF1",59.753,127.44,
"2022-09-01",17,2022-09-01 16:00:00,"WPGENER","WEST_KALGOORLIE_GT2",0,0,
"2022-09-01",17,2022-09-01 16:00:00,"WPGENER","WEST_KALGOORLIE_GT3",0,0,
"2022-09-01",17,2022-09-01 16:00:00,"ALINTA","YANDIN_WF1",64.563,145.07,
"2022-09-01",18,2022-09-01 16:30:00,"ALBGRAS","ALBANY_WF1",2.032,4.82,
"2022-09-01",18,2022-09-01 16:30:00,"ALCOA","ALCOA_WGP",8.341,16.5,
"2022-09-01",18,2022-09-01 16:30:00,"ALINTA","ALINTA_PNJ_U1",50.125,92.057,
"2022-09-01",18,2022-09-01 16:30:00,"ALINTA","ALINTA_PNJ_U2",44.342,79.2,
"2022-09-01",18,2022-09-01 16:30:00,"ALINTA","ALINTA_WGP_GT",0,0,
"2022-09-01",18,2022-09-01 16:30:00,"ALINTA","ALINTA_WGP_U2",0,0,
"2022-09-01",18,2022-09-01 16:30:00,"ALINTA","ALINTA_WWF",14.867,31.5,
"2022-09-01",18,2022-09-01 16:30:00,"MPOWER","AMBRISOLAR_PV1",0.141,0.145,
"2022-09-01",18,2022-09-01 16:30:00,"PERTHNRGY","ATLAS",0,0,
"2022-09-01",18,2022-09-01 16:30:00,"ALINTA","BADGINGARRA_WF1",48.454,82.5,
"2022-09-01",18,2022-09-01 16:30:00,"CTE","BIOGAS01",0.385,0.8,
"2022-09-01",18,2022-09-01 16:30:00,"BLAIRFOX","BLAIRFOX_BEROSRD_WF1",0.29,0.31,
"2022-09-01",18,2022-09-01 16:30:00,"BLAIRFOX","BLAIRFOX_KARAKIN_WF1",0.566,1.272,
"2022-09-01",18,2022-09-01 16:30:00,"BLAIRFOX","BLAIRFOX_WESTHILLS_WF3",0,0,
"2022-09-01",18,2022-09-01 16:30:00,"WPGENER","BREMER_BAY_WF1",0.204,0.472,
"2022-09-01",18,2022-09-01 16:30:00,"GRIFFINP","BW1_BLUEWATERS_G2",0,0,
"2022-09-01",18,2022-09-01 16:30:00,"GRIFFIN2","BW2_BLUEWATERS_G1",51.544,103,
"2022-09-01",18,2022-09-01 16:30:00,"WPGENER","COCKBURN_CCG1",87.122,245,
"2022-09-01",18,2022-09-01 16:30:00,"WPGENER","COLLIE_G1",56.023,111.81,
"2022-09-01",18,2022-09-01 16:30:00,"DCWL","DCWL_DENMARK_WF1",0.303,0.608,
"2022-09-01",18,2022-09-01 16:30:00,"EDWFMAN","EDWFMAN_WF1",22.306,34.97,
"2022-09-01",18,2022-09-01 16:30:00,"PERTHNRGY","GOSNELLS",0,0,
"2022-09-01",18,2022-09-01 16:30:00,"ALBGRAS","GRASMERE_WF1",1.031,2.45,
"2022-09-01",18,2022-09-01 16:30:00,"GRENOUGH","GREENOUGH_RIVER_PV1",3.359,4.2,
"2022-09-01",18,2022-09-01 16:30:00,"WGRES","HENDERSON_RENEWABLE_IG1",0.588,1.175,
"2022-09-01",18,2022-09-01 16:30:00,"COLLGAR","INVESTEC_COLLGAR_WF1",26.057,49.6,
"2022-09-01",18,2022-09-01 16:30:00,"LNDFLLGP","KALAMUNDA_SG",0,0,
"2022-09-01",18,2022-09-01 16:30:00,"WPGENER","KALBARRI_WF1",0.205,0.264,
"2022-09-01",18,2022-09-01 16:30:00,"WPGENER","KEMERTON_GT11",17.33,136.3,
"2022-09-01",18,2022-09-01 16:30:00,"WPGENER","KEMERTON_GT12",66.58,153.2,
"2022-09-01",18,2022-09-01 16:30:00,"WPGENER","KWINANA_GT2",38.403,98.2,
"2022-09-01",18,2022-09-01 16:30:00,"WPGENER","KWINANA_GT3",0,0,
"2022-09-01",18,2022-09-01 16:30:00,"SUNAUST22","MERSOLAR_PV1",28.434,38.89,
"2022-09-01",18,2022-09-01 16:30:00,"WPGENER","MUJA_G5",46.811,93.56,
"2022-09-01",18,2022-09-01 16:30:00,"WPGENER","MUJA_G6",42.947,86.143,
"2022-09-01",18,2022-09-01 16:30:00,"WPGENER","MUJA_G7",0,0,
"2022-09-01",18,2022-09-01 16:30:00,"WPGENER","MUJA_G8",0,0,
"2022-09-01",18,2022-09-01 16:30:00,"WPGENER","MUNGARRA_GT1",0,0,
"2022-09-01",18,2022-09-01 16:30:00,"WPGENER","MUNGARRA_GT3",0,0,
"2022-09-01",18,2022-09-01 16:30:00,"MUMBIDA","MWF_MUMBIDA_WF1",14.905,29.4,
"2022-09-01",18,2022-09-01 16:30:00,"MERREDIN","NAMKKN_MERR_SG1",0,0,
"2022-09-01",18,2022-09-01 16:30:00,"NEWGEN","NEWGEN_KWINANA_CCG1",117.146,216.48,
"2022-09-01",18,2022-09-01 16:30:00,"NGENEERP","NEWGEN_NEERABUP_GT1",0,0,
"2022-09-01",18,2022-09-01 16:30:00,"NSFPTNRS","NORTHAM_SF_PV1",0.822,1.22,
"2022-09-01",18,2022-09-01 16:30:00,"WENERGY","PERTHENERGY_KWINANA_GT1",0,0,
"2022-09-01",18,2022-09-01 16:30:00,"WPGENER","PINJAR_GT1",5.213,10.22,
"2022-09-01",18,2022-09-01 16:30:00,"WPGENER","PINJAR_GT10",0,0,
"2022-09-01",18,2022-09-01 16:30:00,"WPGENER","PINJAR_GT11",29.34,35.58,
"2022-09-01",18,2022-09-01 16:30:00,"WPGENER","PINJAR_GT2",0,0,
"2022-09-01",18,2022-09-01 16:30:00,"WPGENER","PINJAR_GT3",0,0,
"2022-09-01",18,2022-09-01 16:30:00,"WPGENER","PINJAR_GT4",0,0,
"2022-09-01",18,2022-09-01 16:30:00,"WPGENER","PINJAR_GT5",0,0,
"2022-09-01",18,2022-09-01 16:30:00,"WPGENER","PINJAR_GT7",8.065,11.81,
"2022-09-01",18,2022-09-01 16:30:00,"WPGENER","PINJAR_GT9",0,0,
"2022-09-01",18,2022-09-01 16:30:00,"GLDFLDPW","PRK_AG",0,0,
"2022-09-01",18,2022-09-01 16:30:00,"LNDFLLGP","RED_HILL",1.697,3.402,
"2022-09-01",18,2022-09-01 16:30:00,"PERTHNRGY","ROCKINGHAM",0.581,1.159,
"2022-09-01",18,2022-09-01 16:30:00,"MBARKER","SKYFRM_MTBARKER_WF1",0.335,0.741,
"2022-09-01",18,2022-09-01 16:30:00,"PERTHNRGY","SOUTH_CARDUP",0,0,
"2022-09-01",18,2022-09-01 16:30:00,"STHRNCRS","STHRNCRS_EG",3.091,7.089,
"2022-09-01",18,2022-09-01 16:30:00,"LNDFLLGP","TAMALA_PARK",1.379,2.77,
"2022-09-01",18,2022-09-01 16:30:00,"TSLA_GER","TESLA_GERALDTON_G1",0,0,
"2022-09-01",18,2022-09-01 16:30:00,"TSLA_KEM","TESLA_KEMERTON_G1",0,0,
"2022-09-01",18,2022-09-01 16:30:00,"TSLA_NOR","TESLA_NORTHAM_G1",0,0,
"2022-09-01",18,2022-09-01 16:30:00,"TSLA_MGT","TESLA_PICTON_G1",0,0,
"2022-09-01",18,2022-09-01 16:30:00,"TIWEST","TIWEST_COG1",6.912,13.601,
"2022-09-01",18,2022-09-01 16:30:00,"WARADGE","WARRADARGE_WF1",57.499,101.63,
"2022-09-01",18,2022-09-01 16:30:00,"WPGENER","WEST_KALGOORLIE_GT2",0,0,
"2022-09-01",18,2022-09-01 16:30:00,"WPGENER","WEST_KALGOORLIE_GT3",0,0,
"2022-09-01",18,2022-09-01 16:30:00,"ALINTA","YANDIN_WF1",76.471,157.96,
"2022-09-01",19,2022-09-01 17:00:00,"ALBGRAS","ALBANY_WF1",1.836,4.11,
"2022-09-01",19,2022-09-01 17:00:00,"ALCOA","ALCOA_WGP",8.237,16.6,
"2022-09-01",19,2022-09-01 17:00:00,"ALINTA","ALINTA_PNJ_U1",65.544,136.565,
"2022-09-01",19,2022-09-01 17:00:00,"ALINTA","ALINTA_PNJ_U2",58.086,124.8,
"2022-09-01",19,2022-09-01 17:00:00,"ALINTA","ALINTA_WGP_GT",0,0,
"2022-09-01",19,2022-09-01 17:00:00,"ALINTA","ALINTA_WGP_U2",0,0,
"2022-09-01",19,2022-09-01 17:00:00,"ALINTA","ALINTA_WWF",17.545,38.1,
"2022-09-01",19,2022-09-01 17:00:00,"MPOWER","AMBRISOLAR_PV1",0.016,0,
"2022-09-01",19,2022-09-01 17:00:00,"PERTHNRGY","ATLAS",0,0,
"2022-09-01",19,2022-09-01 17:00:00,"ALINTA","BADGINGARRA_WF1",38.522,69.27,
"2022-09-01",19,2022-09-01 17:00:00,"CTE","BIOGAS01",0.37,0.726,
"2022-09-01",19,2022-09-01 17:00:00,"BLAIRFOX","BLAIRFOX_BEROSRD_WF1",0,0,
"2022-09-01",19,2022-09-01 17:00:00,"BLAIRFOX","BLAIRFOX_KARAKIN_WF1",0.441,0.798,
"2022-09-01",19,2022-09-01 17:00:00,"BLAIRFOX","BLAIRFOX_WESTHILLS_WF3",0,0,
"2022-09-01",19,2022-09-01 17:00:00,"WPGENER","BREMER_BAY_WF1",0.232,0.167,
"2022-09-01",19,2022-09-01 17:00:00,"GRIFFINP","BW1_BLUEWATERS_G2",0,0,
"2022-09-01",19,2022-09-01 17:00:00,"GRIFFIN2","BW2_BLUEWATERS_G1",51.536,103,
"2022-09-01",19,2022-09-01 17:00:00,"WPGENER","COCKBURN_CCG1",127.964,257,
"2022-09-01",19,2022-09-01 17:00:00,"WPGENER","COLLIE_G1",68.224,170.408,
"2022-09-01",19,2022-09-01 17:00:00,"DCWL","DCWL_DENMARK_WF1",0.268,0.486,
"2022-09-01",19,2022-09-01 17:00:00,"EDWFMAN","EDWFMAN_WF1",13.895,23.45,
"2022-09-01",19,2022-09-01 17:00:00,"PERTHNRGY","GOSNELLS",0,0,
"2022-09-01",19,2022-09-01 17:00:00,"ALBGRAS","GRASMERE_WF1",1.007,2.04,
"2022-09-01",19,2022-09-01 17:00:00,"GRENOUGH","GREENOUGH_RIVER_PV1",1.46,1.8,
"2022-09-01",19,2022-09-01 17:00:00,"WGRES","HENDERSON_RENEWABLE_IG1",0.588,1.175,
"2022-09-01",19,2022-09-01 17:00:00,"COLLGAR","INVESTEC_COLLGAR_WF1",31.5,63.5,
"2022-09-01",19,2022-09-01 17:00:00,"LNDFLLGP","KALAMUNDA_SG",0,0,
"2022-09-01",19,2022-09-01 17:00:00,"WPGENER","KALBARRI_WF1",0.12,0.188,
"2022-09-01",19,2022-09-01 17:00:00,"WPGENER","KEMERTON_GT11",76.121,152.2,
"2022-09-01",19,2022-09-01 17:00:00,"WPGENER","KEMERTON_GT12",76.067,152.2,
"2022-09-01",19,2022-09-01 17:00:00,"WPGENER","KWINANA_GT2",21.696,54.9,
"2022-09-01",19,2022-09-01 17:00:00,"WPGENER","KWINANA_GT3",0,0,
"2022-09-01",19,2022-09-01 17:00:00,"SUNAUST22","MERSOLAR_PV1",9.29,2.64,
"2022-09-01",19,2022-09-01 17:00:00,"WPGENER","MUJA_G5",57.109,139.558,
"2022-09-01",19,2022-09-01 17:00:00,"WPGENER","MUJA_G6",52.558,127.405,
"2022-09-01",19,2022-09-01 17:00:00,"WPGENER","MUJA_G7",0,0,
"2022-09-01",19,2022-09-01 17:00:00,"WPGENER","MUJA_G8",0,0,
"2022-09-01",19,2022-09-01 17:00:00,"WPGENER","MUNGARRA_GT1",0,0,
"2022-09-01",19,2022-09-01 17:00:00,"WPGENER","MUNGARRA_GT3",0,0,
"2022-09-01",19,2022-09-01 17:00:00,"MUMBIDA","MWF_MUMBIDA_WF1",15.158,29.5,
"2022-09-01",19,2022-09-01 17:00:00,"MERREDIN","NAMKKN_MERR_SG1",0,0,
"2022-09-01",19,2022-09-01 17:00:00,"NEWGEN","NEWGEN_KWINANA_CCG1",123.834,259.2,
"2022-09-01",19,2022-09-01 17:00:00,"NGENEERP","NEWGEN_NEERABUP_GT1",0,0,
"2022-09-01",19,2022-09-01 17:00:00,"NSFPTNRS","NORTHAM_SF_PV1",0.316,0.202,
"2022-09-01",19,2022-09-01 17:00:00,"WENERGY","PERTHENERGY_KWINANA_GT1",0,0,
"2022-09-01",19,2022-09-01 17:00:00,"WPGENER","PINJAR_GT1",5.238,11,
"2022-09-01",19,2022-09-01 17:00:00,"WPGENER","PINJAR_GT10",0,0,
"2022-09-01",19,2022-09-01 17:00:00,"WPGENER","PINJAR_GT11",12.656,37.81,
"2022-09-01",19,2022-09-01 17:00:00,"WPGENER","PINJAR_GT2",0,0,
"2022-09-01",19,2022-09-01 17:00:00,"WPGENER","PINJAR_GT3",0,0,
"2022-09-01",19,2022-09-01 17:00:00,"WPGENER","PINJAR_GT4",0,0,
"2022-09-01",19,2022-09-01 17:00:00,"WPGENER","PINJAR_GT5",0,0,
"2022-09-01",19,2022-09-01 17:00:00,"WPGENER","PINJAR_GT7",5.941,12.97,
"2022-09-01",19,2022-09-01 17:00:00,"WPGENER","PINJAR_GT9",0,0,
"2022-09-01",19,2022-09-01 17:00:00,"GLDFLDPW","PRK_AG",0,0,
"2022-09-01",19,2022-09-01 17:00:00,"LNDFLLGP","RED_HILL",1.698,3.392,
"2022-09-01",19,2022-09-01 17:00:00,"PERTHNRGY","ROCKINGHAM",0.581,1.159,
"2022-09-01",19,2022-09-01 17:00:00,"MBARKER","SKYFRM_MTBARKER_WF1",0.246,0.532,
"2022-09-01",19,2022-09-01 17:00:00,"PERTHNRGY","SOUTH_CARDUP",0,0,
"2022-09-01",19,2022-09-01 17:00:00,"STHRNCRS","STHRNCRS_EG",3.422,8.329,
"2022-09-01",19,2022-09-01 17:00:00,"LNDFLLGP","TAMALA_PARK",1.521,3.645,
"2022-09-01",19,2022-09-01 17:00:00,"TSLA_GER","TESLA_GERALDTON_G1",0,0,
"2022-09-01",19,2022-09-01 17:00:00,"TSLA_KEM","TESLA_KEMERTON_G1",0,0,
"2022-09-01",19,2022-09-01 17:00:00,"TSLA_NOR","TESLA_NORTHAM_G1",0,0,
"2022-09-01",19,2022-09-01 17:00:00,"TSLA_MGT","TESLA_PICTON_G1",0,0,
"2022-09-01",19,2022-09-01 17:00:00,"TIWEST","TIWEST_COG1",16.357,39.989,
"2022-09-01",19,2022-09-01 17:00:00,"WARADGE","WARRADARGE_WF1",42.864,85.52,
"2022-09-01",19,2022-09-01 17:00:00,"WPGENER","WEST_KALGOORLIE_GT2",0,0,
"2022-09-01",19,2022-09-01 17:00:00,"WPGENER","WEST_KALGOORLIE_GT3",0,0,
"2022-09-01",19,2022-09-01 17:00:00,"ALINTA","YANDIN_WF1",82.61,167.89,
"2022-09-01",20,2022-09-01 17:30:00,"ALBGRAS","ALBANY_WF1",2.579,5.94,
"2022-09-01",20,2022-09-01 17:30:00,"ALCOA","ALCOA_WGP",8.079,16.4,
"2022-09-01",20,2022-09-01 17:30:00,"ALINTA","ALINTA_PNJ_U1",67.667,134.164,
"2022-09-01",20,2022-09-01 17:30:00,"ALINTA","ALINTA_PNJ_U2",66.455,133.8,
"2022-09-01",20,2022-09-01 17:30:00,"ALINTA","ALINTA_WGP_GT",0,0,
"2022-09-01",20,2022-09-01 17:30:00,"ALINTA","ALINTA_WGP_U2",0,0,
"2022-09-01",20,2022-09-01 17:30:00,"ALINTA","ALINTA_WWF",18.173,35.3,
"2022-09-01",20,2022-09-01 17:30:00,"MPOWER","AMBRISOLAR_PV1",0,0,
"2022-09-01",20,2022-09-01 17:30:00,"PERTHNRGY","ATLAS",0,0,
"2022-09-01",20,2022-09-01 17:30:00,"ALINTA","BADGINGARRA_WF1",36.982,80.47,
"2022-09-01",20,2022-09-01 17:30:00,"CTE","BIOGAS01",0.377,0.775,
"2022-09-01",20,2022-09-01 17:30:00,"BLAIRFOX","BLAIRFOX_BEROSRD_WF1",0,0,
"2022-09-01",20,2022-09-01 17:30:00,"BLAIRFOX","BLAIRFOX_KARAKIN_WF1",0.207,0.192,
"2022-09-01",20,2022-09-01 17:30:00,"BLAIRFOX","BLAIRFOX_WESTHILLS_WF3",0,0,
"2022-09-01",20,2022-09-01 17:30:00,"WPGENER","BREMER_BAY_WF1",0.191,0.425,
"2022-09-01",20,2022-09-01 17:30:00,"GRIFFINP","BW1_BLUEWATERS_G2",0,0,
"2022-09-01",20,2022-09-01 17:30:00,"GRIFFIN2","BW2_BLUEWATERS_G1",52.908,105,
"2022-09-01",20,2022-09-01 17:30:00,"WPGENER","COCKBURN_CCG1",108.932,212,
"2022-09-01",20,2022-09-01 17:30:00,"WPGENER","COLLIE_G1",95.57,204.835,
"2022-09-01",20,2022-09-01 17:30:00,"DCWL","DCWL_DENMARK_WF1",0.175,0.315,
"2022-09-01",20,2022-09-01 17:30:00,"EDWFMAN","EDWFMAN_WF1",11.282,25.02,
"2022-09-01",20,2022-09-01 17:30:00,"PERTHNRGY","GOSNELLS",0,0,
"2022-09-01",20,2022-09-01 17:30:00,"ALBGRAS","GRASMERE_WF1",1.611,3.35,
"2022-09-01",20,2022-09-01 17:30:00,"GRENOUGH","GREENOUGH_RIVER_PV1",0.434,0,
"2022-09-01",20,2022-09-01 17:30:00,"WGRES","HENDERSON_RENEWABLE_IG1",0.61,1.274,
"2022-09-01",20,2022-09-01 17:30:00,"COLLGAR","INVESTEC_COLLGAR_WF1",31.456,53.8,
